Danilo Gallinari,New York Knicks,2011,1671,48,48,764,42,40
Shawne Williams,New York Knicks,2011,1323,64,11,454,42,40
Ronny Turiaf,New York Knicks,2011,1141,64,21,267,42,40
Carmelo Anthony,New York Knicks,2011,977,27,27,711,42,40
Henry Walker,New York Knicks,2011,784,61,1,298,42,40
Chauncey Billups,New York Knicks,2011,664,21,21,368,42,40
Jared Jeffries,New York Knicks,2011,463,24,9,47,42,40
Timofey Mozgov,New York Knicks,2011,458,34,14,135,42,40
Roger Mason,New York Knicks,2011,319,26,0,75,42,40
Anthony Carter,New York Knicks,2011,310,19,0,84,42,40
Shelden Williams,New York Knicks,2011,198,17,6,66,42,40
Anthony Randolph,New York Knicks,2011,127,17,0,35,42,40
Derrick Brown,New York Knicks,2011,88,8,0,34,42,40
Andy Rautins,New York Knicks,2011,24,5,0,8,42,40
Renaldo Balkman,New York Knicks,2011,18,3,0,3,42,40
Ray Allen,Boston Celtics,2011,2890,80,80,1321,56,26
Paul Pierce,Boston Celtics,2011,2774,80,80,1511,56,26
Rajon Rondo,Boston Celtics,2011,2527,68,68,721,56,26
Glen Davis,Boston Celtics,2011,2298,78,13,915,56,26
Kevin Garnett,Boston Celtics,2011,2220,71,71,1056,56,26
Nate Robinson,Boston Celtics,2011,983,55,11,388,56,26
Marquis Daniels,Boston Celtics,2011,938,49,0,271,56,26
Shaquille O'Neal,Boston Celtics,2011,752,37,36,341,56,26
Jeff Green,Boston Celtics,2011,612,26,2,254,56,26
Nenad Krstic,Boston Celtics,2011,553,24,20,218,56,26
Von Wafer,Boston Celtics,2011,553,58,2,184,56,26
Semih Erden,Boston Celtics,2011,531,37,7,150,56,26
Delonte West,Boston Celtics,2011,453,24,2,135,56,26
Jermaine O'Neal,Boston Celtics,2011,431,24,10,129,56,26
Kendrick Perkins,Boston Celtics,2011,313,12,7,87,56,26
Luke Harangody,Boston Celtics,2011,241,28,0,63,56,26
Carlos Arroyo,Boston Celtics,2011,190,15,1,36,56,26
Troy Murphy,Boston Celtics,2011,178,17,0,44,56,26
Avery Bradley,Boston Celtics,2011,162,31,0,52,56,26
Sasha Pavlovic,Boston Celtics,2011,149,17,0,31,56,26
Chris Johnson,Boston Celtics,2011,32,4,0,6,56,26
Luis Scola,Houston Rockets,2012,2067,66,66,1025,34,32
Chandler Parsons,Houston Rockets,2012,1804,63,57,599,34,32
Courtney Lee,Houston Rockets,2012,1757,58,26,660,34,32
Goran Dragic,Houston Rockets,2012,1752,66,28,775,34,32
Kyle Lowry,Houston Rockets,2012,1510,47,38,670,34,32
Patrick Patterson,Houston Rockets,2012,1483,64,1,490,34,32
Samuel Dalembert,Houston Rockets,2012,1446,65,45,490,34,32
Chase Budinger,Houston Rockets,2012,1298,58,9,558,34,32
Kevin Martin,Houston Rockets,2012,1264,40,40,682,34,32
Jordan Hill,Houston Rockets,2012,469,32,7,161,34,32
Marcus Camby,Houston Rockets,2012,458,19,13,135,34,32
Terrence Williams,Houston Rockets,2012,181,12,0,54,34,32
Jonny Flynn,Houston Rockets,2012,135,11,0,37,34,32
Marcus Morris,Houston Rockets,2012,126,17,0,40,34,32
Earl Boykins,Houston Rockets,2012,111,8,0,39,34,32
Greg Smith,Houston Rockets,2012,69,8,0,14,34,32
Jeff Adrien,Houston Rockets,2012,63,8,0,21,34,32
Courtney Fortson,Houston Rockets,2012,49,6,0,18,34,32
Hasheem Thabeet,Houston Rockets,2012,23,5,0,6,34,32
Dirk Nowitzki,Dallas Mavericks,2012,2079,62,62,1342,36,30
Jason Terry,Dallas Mavericks,2012,2000,63,1,950,36,30
Shawn Marion,Dallas Mavericks,2012,1919,63,63,670,36,30
Vince Carter,Dallas Mavericks,2012,1542,61,40,615,36,30
Jason Kidd,Dallas Mavericks,2012,1379,48,48,299,36,30
Rodrigue Beaubois,Dallas Mavericks,2012,1151,53,12,472,36,30
Brendan Haywood,Dallas Mavericks,2012,1146,54,54,281,36,30
Ian Mahinmi,Dallas Mavericks,2012,1139,61,12,354,36,30
Delonte West,Dallas Mavericks,2012,1060,44,33,421,36,30
Lamar Odom,Dallas Mavericks,2012,1027,50,4,332,36,30
Brandan Wright,Dallas Mavericks,2012,791,49,0,340,36,30
Brian Cardinal,Dallas Mavericks,2012,277,44,0,43,36,30
Dominique Jones,Dallas Mavericks,2012,268,33,1,88,36,30
Yi Jianlian,Dallas Mavericks,2012,203,30,0,79,36,30
Sean Williams,Dallas Mavericks,2012,65,8,0,29,36,30
Kelenna Azubuike,Dallas Mavericks,2012,18,3,0,7,36,30
Rudy Gay,Memphis Grizzlies,2012,2422,65,65,1232,41,25
Marc Gasol,Memphis Grizzlies,2012,2370,65,65,952,41,25
Mike Conley,Memphis Grizzlies,2012,2174,62,61,788,41,25
O.J. Mayo,Memphis Grizzlies,2012,1771,66,0,833,41,25
Tony Allen,Memphis Grizzlies,2012,1525,58,57,568,41,25
Marreese Speights,Memphis Grizzlies,2012,1345,60,54,526,41,25
Dante Cunningham,Memphis Grizzlies,2012,1124,64,5,333,41,25
Quincy Pondexter,Memphis Grizzlies,2012,1002,64,8,271,41,25
Zach Randolph,Memphis Grizzlies,2012,735,28,8,324,41,25
Jeremy Pargo,Memphis Grizzlies,2012,424,44,5,126,41,25
Sam Young,Memphis Grizzlies,2012,240,21,2,74,41,25
Josh Selby,Memphis Grizzlies,2012,237,28,0,63,41,25
Gilbert Arenas,Memphis Grizzlies,2012,211,17,0,72,41,25
Hamed Haddadi,Memphis Grizzlies,2012,206,35,0,70,41,25
Josh Davis,Memphis Grizzlies,2012,130,15,0,28,41,25
Lester Hudson,Memphis Grizzlies,2012,20,3,0,9,41,25
Brian Skinner,Memphis Grizzlies,2012,4,1,0,0,41,25
Tony Parker,San Antonio Spurs,2012,1923,60,60,1095,50,16
Tim Duncan,San Antonio Spurs,2012,1634,58,58,895,50,16
Kawhi Leonard,San Antonio Spurs,2012,1534,64,39,507,50,16
Danny Green,San Antonio Spurs,2012,1522,66,38,603,50,16
DeJuan Blair,San Antonio Spurs,2012,1363,64,62,611,50,16
Matt Bonner,San Antonio Spurs,2012,1326,65,2,429,50,16
Gary Neal,San Antonio Spurs,2012,1206,56,7,557,50,16
Richard Jefferson,San Antonio Spurs,2012,1168,41,41,379,50,16
Tiago Splitter,San Antonio Spurs,2012,1121,59,2,549,50,16
Manu Ginobili,San Antonio Spurs,2012,792,34,7,440,50,16
James Anderson,San Antonio Spurs,2012,603,51,2,190,50,16
Stephen Jackson,San Antonio Spurs,2012,500,21,1,187,50,16
Boris Diaw,San Antonio Spurs,2012,406,20,7,93,50,16
Cory Joseph,San Antonio Spurs,2012,266,29,1,58,50,16
Patrick Mills,San Antonio Spurs,2012,261,16,3,165,50,16
T.J. Ford,San Antonio Spurs,2012,191,14,0,51,50,16
Eric Dawson,San Antonio Spurs,2012,39,4,0,15,50,16
Derrick Byars,San Antonio Spurs,2012,37,2,0,10,50,16
Justin Dentmon,San Antonio Spurs,2012,19,2,0,4,50,16
Malcolm Thomas,San Antonio Spurs,2012,15,3,0,1,50,16
Ike Diogu,San Antonio Spurs,2012,14,2,0,2,50,16
Tyreke Evans,Sacramento Kings,2012,2162,63,61,1037,22,44
DeMarcus Cousins,Sacramento Kings,2012,1950,64,62,1160,22,44
Marcus Thornton,Sacramento Kings,2012,1780,51,51,952,22,44
Jason Thompson,Sacramento Kings,2012,1657,64,47,583,22,44
Isaiah Thomas,Sacramento Kings,2012,1656,65,37,749,22,44
John Salmons,Sacramento Kings,2012,1250,46,32,344,22,44
Jimmer Fredette,Sacramento Kings,2012,1135,61,7,462,22,44
Chuck Hayes,Sacramento Kings,2012,1039,54,9,172,22,44
Francisco Garcia,Sacramento Kings,2012,798,49,3,234,22,44
Donte Greene,Sacramento Kings,2012,777,53,7,285,22,44
J.J. Hickson,Sacramento Kings,2012,644,35,9,165,22,44
Travis Outlaw,Sacramento Kings,2012,500,39,5,167,22,44
Terrence Williams,Sacramento Kings,2012,369,18,0,159,22,44
Hassan Whiteside,Sacramento Kings,2012,109,18,0,29,22,44
Tyler Honeycutt,Sacramento Kings,2012,88,15,0,20,22,44
David Lee,Golden State Warriors,2012,2121,57,57,1147,23,43
Brandon Rush,Golden State Warriors,2012,1717,65,1,634,23,43
Dorell Wright,Golden State Warriors,2012,1650,61,61,629,23,43
Klay Thompson,Golden State Warriors,2012,1608,66,29,826,23,43
Monta Ellis,Golden State Warriors,2012,1365,37,37,811,23,43
Nate Robinson,Golden State Warriors,2012,1192,51,9,570,23,43
Dominic McGuire,Golden State Warriors,2012,1127,64,6,227,23,43
Charles Jenkins,Golden State Warriors,2012,893,51,28,297,23,43
Ekpe Udoh,Golden State Warriors,2012,827,38,6,210,23,43
Andris Biedrins,Golden State Warriors,2012,739,47,35,79,23,43
Stephen Curry,Golden State Warriors,2012,732,26,23,383,23,43
Richard Jefferson,Golden State Warriors,2012,580,22,3,199,23,43
Jeremy Tyler,Golden State Warriors,2012,568,42,23,205,23,43
Mickell Gladness,Golden State Warriors,2012,224,18,7,54,23,43
Kwame Brown,Golden State Warriors,2012,187,9,3,57,23,43
Chris Wright,Golden State Warriors,2012,186,24,1,70,23,43
Mikki Moore,Golden State Warriors,2012,118,7,0,24,23,43
Ish Smith,Golden State Warriors,2012,63,6,1,27,23,43
Keith Benson,Golden State Warriors,2012,9,3,0,0,23,43
Earl Barron,Golden State Warriors,2012,9,2,0,4,23,43
Marcin Gortat,Phoenix Suns,2012,2114,66,66,1017,33,33
Jared Dudley,Phoenix Suns,2012,2020,65,60,823,33,33
Steve Nash,Phoenix Suns,2012,1961,62,62,772,33,33
Channing Frye,Phoenix Suns,2012,1669,64,59,674,33,33
Shannon Brown,Phoenix Suns,2012,1400,59,19,650,33,33
Grant Hill,Phoenix Suns,2012,1378,49,46,499,33,33
Markieff Morris,Phoenix Suns,2012,1227,63,7,467,33,33
Robin Lopez,Phoenix Suns,2012,895,64,0,348,33,33
Sebastian Telfair,Phoenix Suns,2012,895,60,1,368,33,33
Michael Redd,Phoenix Suns,2012,770,51,2,418,33,33
Ronnie Price,Phoenix Suns,2012,517,36,8,131,33,33
Hakim Warrick,Phoenix Suns,2012,503,35,0,225,33,33
Josh Childress,Phoenix Suns,2012,491,34,0,100,33,33
Blake Griffin,Los Angeles Clippers,2012,2392,66,66,1368,40,26
Chris Paul,Los Angeles Clippers,2012,2181,60,60,1189,40,26
Caron Butler,Los Angeles Clippers,2012,1871,63,63,753,40,26
DeAndre Jordan,Los Angeles Clippers,2012,1798,66,66,486,40,26
Randy Foye,Los Angeles Clippers,2012,1682,65,48,712,40,26
Mo Williams,Los Angeles Clippers,2012,1472,52,1,685,40,26
Kenyon Martin,Los Angeles Clippers,2012,940,42,0,217,40,26
Reggie Evans,Los Angeles Clippers,2012,771,56,0,104,40,26
Chauncey Billups,Los Angeles Clippers,2012,607,20,20,299,40,26
Nick Young,Los Angeles Clippers,2012,518,22,3,214,40,26
Eric Bledsoe,Los Angeles Clippers,2012,464,40,1,132,40,26
Ryan Gomes,Los Angeles Clippers,2012,425,32,2,74,40,26
Bobby Simmons,Los Angeles Clippers,2012,418,28,0,80,40,26
Brian Cook,Los Angeles Clippers,2012,121,16,0,31,40,26
Trey Thompkins,Los Angeles Clippers,2012,119,24,0,57,40,26
Solomon Jones,Los Angeles Clippers,2012,96,10,0,6,40,26
Courtney Fortson,Los Angeles Clippers,2012,46,4,0,17,40,26
Travis Leslie,Los Angeles Clippers,2012,45,10,0,14,40,26
Pau Gasol,Los Angeles Lakers,2012,2430,65,65,1129,41,25
Kobe Bryant,Los Angeles Lakers,2012,2232,58,58,1616,41,25
Andrew Bynum,Los Angeles Lakers,2012,2112,60,60,1123,41,25
Metta World Peace,Los Angeles Lakers,2012,1720,64,45,493,41,25
Matt Barnes,Los Angeles Lakers,2012,1440,63,16,491,41,25
Steve Blake,Los Angeles Lakers,2012,1237,53,5,276,41,25
Derek Fisher,Los Angeles Lakers,2012,1101,43,43,252,41,25
Troy Murphy,Los Angeles Lakers,2012,956,59,0,188,41,25
Josh McRoberts,Los Angeles Lakers,2012,718,50,6,138,41,25
Ramon Sessions,Los Angeles Lakers,2012,701,23,19,291,41,25
Andrew Goudelock,Los Angeles Lakers,2012,419,40,0,175,41,25
Devin Ebanks,Los Angeles Lakers,2012,396,24,12,97,41,25
Jason Kapono,Los Angeles Lakers,2012,269,27,0,54,41,25
Darius Morris,Los Angeles Lakers,2012,169,19,0,46,41,25
Jordan Hill,Los Angeles Lakers,2012,82,7,1,33,41,25
Luke Walton,Los Angeles Lakers,2012,65,9,0,12,41,25
Christian Eyenga,Los Angeles Lakers,2012,19,1,0,8,41,25
Kevin Love,Minnesota Timberwolves,2012,2145,55,55,1432,26,40
Luke Ridnour,Minnesota Timberwolves,2012,1750,53,53,639,26,40
Wesley Johnson,Minnesota Timberwolves,2012,1469,65,64,393,26,40
Derrick Williams,Minnesota Timberwolves,2012,1418,66,15,583,26,40
Ricky Rubio,Minnesota Timberwolves,2012,1404,41,31,436,26,40
Nikola Pekovic,Minnesota Timberwolves,2012,1264,47,35,651,26,40
Martell Webster,Minnesota Timberwolves,2012,1140,47,26,324,26,40
Michael Beasley,Minnesota Timberwolves,2012,1087,47,7,541,26,40
J.J. Barea,Minnesota Timberwolves,2012,1032,41,11,463,26,40
Wayne Ellington,Minnesota Timberwolves,2012,973,51,4,311,26,40
Anthony Tolliver,Minnesota Timberwolves,2012,882,51,0,208,26,40
Anthony Randolph,Minnesota Timberwolves,2012,517,34,5,252,26,40
Darko Milicic,Minnesota Timberwolves,2012,472,29,23,134,26,40
Malcolm Lee,Minnesota Timberwolves,2012,243,19,0,62,26,40
Brad Miller,Minnesota Timberwolves,2012,146,15,1,35,26,40
Wesley Matthews,Portland Trail Blazers,2012,2228,66,53,904,28,38
LaMarcus Aldridge,Portland Trail Blazers,2012,1994,55,55,1191,28,38
Raymond Felton,Portland Trail Blazers,2012,1906,60,56,684,28,38
Nicolas Batum,Portland Trail Blazers,2012,1791,59,34,818,28,38
Jamal Crawford,Portland Trail Blazers,2012,1613,60,6,837,28,38
Gerald Wallace,Portland Trail Blazers,2012,1503,42,42,557,28,38
Marcus Camby,Portland Trail Blazers,2012,894,40,40,152,28,38
Kurt Thomas,Portland Trail Blazers,2012,803,53,3,160,28,38
J.J. Hickson,Portland Trail Blazers,2012,600,19,10,287,28,38
Nolan Smith,Portland Trail Blazers,2012,541,44,4,167,28,38
Luke Babbitt,Portland Trail Blazers,2012,537,40,4,202,28,38
Craig Smith,Portland Trail Blazers,2012,464,47,0,156,28,38
Joel Przybilla,Portland Trail Blazers,2012,449,27,19,55,28,38
Jonny Flynn,Portland Trail Blazers,2012,281,18,1,94,28,38
Elliot Williams,Portland Trail Blazers,2012,149,24,0,88,28,38
Hasheem Thabeet,Portland Trail Blazers,2012,116,15,3,29,28,38
Chris Johnson,Portland Trail Blazers,2012,93,20,0,32,28,38
Armon Johnson,Portland Trail Blazers,2012,5,1,0,2,28,38
Paul Millsap,Utah Jazz,2012,2100,64,62,1061,36,30
Al Jefferson,Utah Jazz,2012,2075,61,61,1170,36,30
Gordon Hayward,Utah Jazz,2012,2015,66,58,782,36,30
Devin Harris,Utah Jazz,2012,1741,63,63,715,36,30
Derrick Favors,Utah Jazz,2012,1376,65,9,570,36,30
C.J. Miles,Utah Jazz,2012,1145,56,14,508,36,30
Earl Watson,Utah Jazz,2012,1033,50,2,149,36,30
Josh Howard,Utah Jazz,2012,991,43,18,372,36,30
Alec Burks,Utah Jazz,2012,939,59,0,425,36,30
Enes Kanter,Utah Jazz,2012,874,66,0,304,36,30
Raja Bell,Utah Jazz,2012,796,34,33,217,36,30
Jamaal Tinsley,Utah Jazz,2012,507,37,1,137,36,30
DeMarre Carroll,Utah Jazz,2012,327,20,9,95,36,30
Jeremy Evans,Utah Jazz,2012,217,29,0,62,36,30
Blake Ahearn,Utah Jazz,2012,30,4,0,10,36,30
Ty Lawson,Denver Nuggets,2012,2124,61,61,999,38,28
Arron Afflalo,Denver Nuggets,2012,2086,62,62,943,38,28
Andre Miller,Denver Nuggets,2012,1809,66,7,639,38,28
Al Harrington,Denver Nuggets,2012,1761,64,1,910,38,28
Danilo Gallinari,Denver Nuggets,2012,1351,43,40,628,38,28
Corey Brewer,Denver Nuggets,2012,1287,59,17,525,38,28
Kenneth Faried,Denver Nuggets,2012,1037,46,39,471,38,28
Nene Hilario,Denver Nuggets,2012,826,28,27,376,38,28
Kosta Koufos,Denver Nuggets,2012,792,48,24,263,38,28
Rudy Fernandez,Denver Nuggets,2012,710,31,1,268,38,28
Timofey Mozgov,Denver Nuggets,2012,687,44,35,239,38,28
Chris Andersen,Denver Nuggets,2012,486,32,1,168,38,28
JaVale McGee,Denver Nuggets,2012,411,20,5,205,38,28
Jordan Hamilton,Denver Nuggets,2012,258,26,2,115,38,28
Wilson Chandler,Denver Nuggets,2012,215,8,6,75,38,28
Julyan Stone,Denver Nuggets,2012,179,22,2,36,38,28
DeMarre Carroll,Denver Nuggets,2012,21,4,0,12,38,28
Kevin Durant,Oklahoma City Thunder,2012,2546,66,66,1850,47,19
Russell Westbrook,Oklahoma City Thunder,2012,2331,66,66,1558,47,19
James Harden,Oklahoma City Thunder,2012,1946,62,2,1044,47,19
Serge Ibaka,Oklahoma City Thunder,2012,1792,66,66,603,47,19
Kendrick Perkins,Oklahoma City Thunder,2012,1744,65,65,329,47,19
Nick Collison,Oklahoma City Thunder,2012,1307,63,0,284,47,19
Daequan Cook,Oklahoma City Thunder,2012,989,57,22,311,47,19
Thabo Sefolosha,Oklahoma City Thunder,2012,914,42,42,203,47,19
Nazr Mohammed,Oklahoma City Thunder,2012,692,63,1,171,47,19
Reggie Jackson,Oklahoma City Thunder,2012,501,45,0,140,47,19
Derek Fisher,Oklahoma City Thunder,2012,407,20,0,98,47,19
Royal Ivey,Oklahoma City Thunder,2012,354,34,0,71,47,19
Cole Aldrich,Oklahoma City Thunder,2012,173,26,0,57,47,19
Lazar Hayward,Oklahoma City Thunder,2012,141,26,0,37,47,19
Eric Maynor,Oklahoma City Thunder,2012,137,9,0,38,47,19
Ryan Reid,Oklahoma City Thunder,2012,17,5,0,8,47,19
Gerald Henderson,Charlotte Bobcats,2012,1831,55,55,830,7,59
Kemba Walker,Charlotte Bobcats,2012,1792,66,25,799,7,59
Byron Mullens,Charlotte Bobcats,2012,1465,65,25,606,7,59
Bismack Biyombo,Charlotte Bobcats,2012,1455,63,41,327,7,59
Derrick Brown,Charlotte Bobcats,2012,1443,65,17,524,7,59
D.J. Augustin,Charlotte Bobcats,2012,1408,48,46,532,7,59
D.J. White,Charlotte Bobcats,2012,1098,58,11,392,7,59
Boris Diaw,Charlotte Bobcats,2012,1018,37,28,272,7,59
Tyrus Thomas,Charlotte Bobcats,2012,1013,54,30,304,7,59
Corey Maggette,Charlotte Bobcats,2012,881,32,28,480,7,59
Reggie Williams,Charlotte Bobcats,2012,747,33,13,274,7,59
Matt Carroll,Charlotte Bobcats,2012,596,53,2,142,7,59
Cory Higgins,Charlotte Bobcats,2012,423,38,0,150,7,59
DeSagana Diop,Charlotte Bobcats,2012,325,27,9,31,7,59
Eduardo Najera,Charlotte Bobcats,2012,270,22,0,58,7,59
Jamario Moon,Charlotte Bobcats,2012,123,8,0,18,7,59
John Wall,Washington Wizards,2012,2386,66,66,1076,20,46
Jordan Crawford,Washington Wizards,2012,1753,64,32,938,20,46
Chris Singleton,Washington Wizards,2012,1431,66,51,306,20,46
Trevor Booker,Washington Wizards,2012,1261,50,32,419,20,46
Nick Young,Washington Wizards,2012,1211,40,32,665,20,46
Kevin Seraphin,Washington Wizards,2012,1176,57,21,453,20,46
JaVale McGee,Washington Wizards,2012,1124,41,40,486,20,46
Jan Vesely,Washington Wizards,2012,1078,57,20,267,20,46
Shelvin Mack,Washington Wizards,2012,779,64,0,230,20,46
Rashard Lewis,Washington Wizards,2012,729,28,15,217,20,46
Roger Mason,Washington Wizards,2012,697,52,0,286,20,46
Andray Blatche,Washington Wizards,2012,626,26,13,221,20,46
Cartier Martin,Washington Wizards,2012,391,17,2,158,20,46
Maurice Evans,Washington Wizards,2012,343,24,0,117,20,46
Nene Hilario,Washington Wizards,2012,284,11,6,159,20,46
James Singleton,Washington Wizards,2012,262,12,0,98,20,46
Brian Cook,Washington Wizards,2012,155,16,0,50,20,46
Morris Almond,Washington Wizards,2012,67,4,0,14,20,46
Ronny Turiaf,Washington Wizards,2012,58,4,0,6,20,46
Edwin Ubiles,Washington Wizards,2012,52,4,0,14,20,46
Hamady N'Diaye,Washington Wizards,2012,3,3,0,0,20,46
Dwight Howard,Orlando Magic,2012,2070,54,54,1113,37,29
Ryan Anderson,Orlando Magic,2012,1964,61,61,980,37,29
J.J. Redick,Orlando Magic,2012,1765,65,22,751,37,29
Jameer Nelson,Orlando Magic,2012,1706,57,57,676,37,29
Hedo Turkoglu,Orlando Magic,2012,1653,53,53,576,37,29
Jason Richardson,Orlando Magic,2012,1591,54,54,629,37,29
Glen Davis,Orlando Magic,2012,1427,61,13,566,37,29
Chris Duhon,Orlando Magic,2012,1226,63,9,237,37,29
Quentin Richardson,Orlando Magic,2012,866,48,3,215,37,29
Earl Clark,Orlando Magic,2012,559,45,1,123,37,29
Von Wafer,Orlando Magic,2012,469,33,1,194,37,29
Daniel Orton,Orlando Magic,2012,187,16,2,45,37,29
Ish Smith,Orlando Magic,2012,171,20,0,45,37,29
DeAndre Liggins,Orlando Magic,2012,115,17,0,33,37,29
Larry Hughes,Orlando Magic,2012,114,9,0,12,37,29
Justin Harper,Orlando Magic,2012,84,14,0,20,37,29
Josh Smith,Atlanta Hawks,2012,2329,66,66,1239,40,26
Jeff Teague,Atlanta Hawks,2012,2183,66,66,831,40,26
Joe Johnson,Atlanta Hawks,2012,2127,60,60,1129,40,26
Zaza Pachulia,Atlanta Hawks,2012,1640,58,44,455,40,26
Marvin Williams,Atlanta Hawks,2012,1500,57,37,579,40,26
Kirk Hinrich,Atlanta Hawks,2012,1237,48,31,316,40,26
Ivan Johnson,Atlanta Hawks,2012,934,56,0,356,40,26
Willie Green,Atlanta Hawks,2012,922,53,2,404,40,26
Tracy McGrady,Atlanta Hawks,2012,837,52,0,273,40,26
Vladimir Radmanovic,Atlanta Hawks,2012,755,49,3,220,40,26
Jannero Pargo,Atlanta Hawks,2012,671,50,0,282,40,26
Al Horford,Atlanta Hawks,2012,348,11,11,136,40,26
Jason Collins,Atlanta Hawks,2012,308,30,10,39,40,26
Jerry Stackhouse,Atlanta Hawks,2012,273,30,0,108,40,26
Erick Dampier,Atlanta Hawks,2012,83,15,0,2,40,26
Donald Sloan,Atlanta Hawks,2012,20,5,0,6,40,26
LeBron James,Miami Heat,2012,2326,62,62,1683,46,20
Chris Bosh,Miami Heat,2012,2007,57,57,1025,46,20
Mario Chalmers,Miami Heat,2012,1825,64,64,627,46,20
Dwyane Wade,Miami Heat,2012,1625,49,49,1082,46,20
Udonis Haslem,Miami Heat,2012,1589,64,10,385,46,20
Shane Battier,Miami Heat,2012,1499,65,10,311,46,20
Joel Anthony,Miami Heat,2012,1349,64,51,219,46,20
Norris Cole,Miami Heat,2012,1260,65,2,441,46,20
Mike Miller,Miami Heat,2012,752,39,2,237,46,20
James Jones,Miami Heat,2012,666,51,10,185,46,20
Terrel Harris,Miami Heat,2012,318,22,1,80,46,20
Dexter Pittman,Miami Heat,2012,301,35,6,106,46,20
Ronny Turiaf,Miami Heat,2012,221,13,5,45,46,20
Juwan Howard,Miami Heat,2012,190,28,0,42,46,20
Eddy Curry,Miami Heat,2012,83,14,1,30,46,20
Mickell Gladness,Miami Heat,2012,28,8,0,2,46,20
Antawn Jamison,Cleveland Cavaliers,2012,2151,65,65,1118,21,45
Alonzo Gee,Cleveland Cavaliers,2012,1827,63,31,665,21,45
Kyrie Irving,Cleveland Cavaliers,2012,1558,51,51,944,21,45
Tristan Thompson,Cleveland Cavaliers,2012,1424,60,25,494,21,45
Omri Casspi,Cleveland Cavaliers,2012,1341,65,35,459,21,45
Anthony Parker,Cleveland Cavaliers,2012,1280,51,51,367,21,45
Ramon Sessions,Cleveland Cavaliers,2012,1006,41,4,430,21,45
Daniel Gibson,Cleveland Cavaliers,2012,916,35,7,263,21,45
Samardo Samuels,Cleveland Cavaliers,2012,825,54,0,292,21,45
Anderson Varejao,Cleveland Cavaliers,2012,785,25,25,271,21,45
Donald Sloan,Cleveland Cavaliers,2012,608,25,11,165,21,45
Manny Harris,Cleveland Cavaliers,2012,456,26,5,173,21,45
Ryan Hollins,Cleveland Cavaliers,2012,362,24,7,89,21,45
Semih Erden,Cleveland Cavaliers,2012,333,28,9,99,21,45
Lester Hudson,Cleveland Cavaliers,2012,314,13,0,165,21,45
Luke Walton,Cleveland Cavaliers,2012,299,21,0,43,21,45
Luke Harangody,Cleveland Cavaliers,2012,231,21,1,60,21,45
Mychel Thompson,Cleveland Cavaliers,2012,95,5,3,18,21,45
Christian Eyenga,Cleveland Cavaliers,2012,83,6,0,9,21,45
D.J. Kennedy,Cleveland Cavaliers,2012,59,2,0,12,21,45
Ben Uzoh,Cleveland Cavaliers,2012,13,2,0,4,21,45
Brandon Knight,Detroit Pistons,2012,2129,66,60,847,25,41
Tayshaun Prince,Detroit Pistons,2012,2087,63,63,798,25,41
Greg Monroe,Detroit Pistons,2012,2082,66,66,1015,25,41
Rodney Stuckey,Detroit Pistons,2012,1644,55,48,812,25,41
Jonas Jerebko,Detroit Pistons,2012,1468,64,13,556,25,41
Jason Maxiell,Detroit Pistons,2012,1466,65,42,424,25,41
Ben Gordon,Detroit Pistons,2012,1398,52,21,648,25,41
Ben Wallace,Detroit Pistons,2012,980,62,11,85,25,41
Damien Wilkins,Detroit Pistons,2012,922,60,2,193,25,41
Austin Daye,Detroit Pistons,2012,603,41,4,194,25,41
Will Bynum,Detroit Pistons,2012,514,36,0,204,25,41
Walker Russell,Detroit Pistons,2012,357,28,0,84,25,41
Charlie Villanueva,Detroit Pistons,2012,180,13,0,91,25,41
Vernon Macklin,Detroit Pistons,2012,135,23,0,46,25,41
Brandon Jennings,Milwaukee Bucks,2012,2331,66,66,1260,31,35
Ersan Ilyasova,Milwaukee Bucks,2012,1655,60,41,782,31,35
Carlos Delfino,Milwaukee Bucks,2012,1537,54,53,488,31,35
Drew Gooden,Milwaukee Bucks,2012,1469,56,46,766,31,35
Mike Dunleavy,Milwaukee Bucks,2012,1445,55,3,677,31,35
Shaun Livingston,Milwaukee Bucks,2012,1092,58,27,318,31,35
Beno Udrih,Milwaukee Bucks,2012,1080,59,0,348,31,35
Luc Mbah a Moute,Milwaukee Bucks,2012,1009,43,22,333,31,35
Monta Ellis,Milwaukee Bucks,2012,755,21,21,370,31,35
Stephen Jackson,Milwaukee Bucks,2012,712,26,13,274,31,35
Larry Sanders,Milwaukee Bucks,2012,643,52,0,186,31,35
Jon Leuer,Milwaukee Bucks,2012,555,46,12,218,31,35
Tobias Harris,Milwaukee Bucks,2012,479,42,9,208,31,35
Ekpe Udoh,Milwaukee Bucks,2012,463,23,5,130,31,35
Andrew Bogut,Milwaukee Bucks,2012,364,12,12,136,31,35
Jon Brockman,Milwaukee Bucks,2012,239,35,0,37,31,35
Darington Hobson,Milwaukee Bucks,2012,39,5,0,4,31,35
Danny Granger,Indiana Pacers,2012,2062,62,62,1159,42,24
Paul George,Indiana Pacers,2012,1958,66,66,798,42,24
Roy Hibbert,Indiana Pacers,2012,1937,65,65,834,42,24
David West,Indiana Pacers,2012,1925,66,66,842,42,24
Darren Collison,Indiana Pacers,2012,1878,60,56,621,42,24
Tyler Hansbrough,Indiana Pacers,2012,1442,66,0,614,42,24
George Hill,Indiana Pacers,2012,1274,50,9,481,42,24
