Raja Bell,Phoenix Suns,2006,"$4,250,000"
Jim Jackson,Phoenix Suns,2006,"$2,640,000"
Amar'e Stoudemire,Phoenix Suns,2006,"$2,589,023"
James Jones,Phoenix Suns,2006,"$2,400,000"
Brian Grant,Phoenix Suns,2006,"$1,670,000"
Boris Diaw,Phoenix Suns,2006,"$1,174,200"
Leandro Barbosa,Phoenix Suns,2006,"$930,600"
Eddie House,Phoenix Suns,2006,"$835,810"
Pat Burke,Phoenix Suns,2006,"$750,000"
Dijon Thompson,Phoenix Suns,2006,"$398,762"
Jared Reiner,Phoenix Suns,2006,"$242,612"
Sharrod Ford,Phoenix Suns,2006,"$116,711"
Josh Davis,Phoenix Suns,2006,"$43,864"
Lucas Tischer,Phoenix Suns,2006,"$4,863"
Theo Ratliff,Portland Trail Blazers,2006,"$11,666,666"
Zach Randolph,Portland Trail Blazers,2006,"$10,666,667"
Derek Anderson,Portland Trail Blazers,2006,"$9,093,000"
Darius Miles,Portland Trail Blazers,2006,"$7,250,000"
Ruben Patterson,Portland Trail Blazers,2006,"$6,353,200"
Martell Webster,Portland Trail Blazers,2006,"$2,586,120"
Juan Dixon,Portland Trail Blazers,2006,"$2,500,000"
Sebastian Telfair,Portland Trail Blazers,2006,"$1,676,280"
Joel Przybilla,Portland Trail Blazers,2006,"$1,560,000"
Viktor Khryapa,Portland Trail Blazers,2006,"$1,095,960"
Travis Outlaw,Portland Trail Blazers,2006,"$1,082,160"
Jarrett Jack,Portland Trail Blazers,2006,"$1,058,640"
Sergei Monia,Portland Trail Blazers,2006,"$1,016,400"
Steve Blake,Portland Trail Blazers,2006,"$1,000,000"
Charles Smith,Portland Trail Blazers,2006,"$771,123"
Ha Seung-Jin,Portland Trail Blazers,2006,"$641,748"
Kevin Garnett,Minnesota Timberwolves,2006,"$18,000,000"
