Sam Cassell,Los Angeles Clippers,2008,975,38,33,486,183,23,59,402,.455,.259,28
Smush Parker,Los Angeles Clippers,2008,409,19,2,122,47,23,59,130,.362,.222,19
Ruben Patterson,Los Angeles Clippers,2008,327,20,5,102,39,23,59,86,.453,.000,21
Aaron Williams,Los Angeles Clippers,2008,297,30,5,68,27,23,59,55,.491,,12
Elton Brand,Los Angeles Clippers,2008,274,8,6,141,52,23,59,114,.456,,3
Nick Fazekas,Los Angeles Clippers,2008,260,22,0,103,44,23,59,77,.571,.000,8
Paul Davis,Los Angeles Clippers,2008,194,22,1,54,24,23,59,65,.369,,6
Richie Frahm,Los Angeles Clippers,2008,163,10,2,47,20,23,59,54,.370,.280,2
Marcus Williams,Los Angeles Clippers,2008,34,10,0,10,5,23,59,19,.263,,1
Andre Barrett,Los Angeles Clippers,2008,25,4,0,6,2,23,59,5,.400,.333,0
Guillermo Diaz,Los Angeles Clippers,2008,18,6,0,5,1,23,59,4,.250,.000,0
John Salmons,Sacramento Kings,2008,2517,81,41,1015,381,38,44,799,.477,.325,93
Brad Miller,Sacramento Kings,2008,2513,72,72,964,337,38,44,728,.463,.311,69
Mikki Moore,Sacramento Kings,2008,2385,82,79,698,282,38,44,489,.577,.000,35
Kevin Martin,Sacramento Kings,2008,2216,61,57,1443,417,38,44,914,.456,.402,62
Metta World Peace,Sacramento Kings,2008,2172,57,54,1168,436,38,44,962,.453,.380,133
Francisco Garcia,Sacramento Kings,2008,2096,79,20,971,348,38,44,752,.463,.391,96
Beno Udrih,Sacramento Kings,2008,2080,65,51,834,328,38,44,708,.463,.387,56
Spencer Hawes,Sacramento Kings,2008,931,71,8,334,146,38,44,318,.459,.190,14
Quincy Douby,Sacramento Kings,2008,876,74,0,354,132,38,44,335,.394,.344,30
Mike Bibby,Sacramento Kings,2008,473,15,12,203,78,38,44,192,.406,.393,19
Anthony Johnson,Sacramento Kings,2008,410,27,11,104,40,38,44,88,.455,.500,10
Shelden Williams,Sacramento Kings,2008,362,28,0,146,55,38,44,112,.491,.000,9
Kenny Thomas,Sacramento Kings,2008,281,23,3,32,16,38,44,38,.421,,6
Dahntay Jones,Sacramento Kings,2008,206,25,0,81,23,38,44,53,.434,.167,8
Justin Williams,Sacramento Kings,2008,117,22,0,31,12,38,44,26,.462,,5
Darryl Watkins,Sacramento Kings,2008,71,9,0,12,5,38,44,15,.333,,2
Orien Greene,Sacramento Kings,2008,61,7,2,6,3,38,44,11,.273,.000,3
Shareef Abdur-Rahim,Sacramento Kings,2008,51,6,0,10,3,38,44,14,.214,,1
Lorenzen Wright,Sacramento Kings,2008,13,5,0,2,1,38,44,4,.250,,0
Baron Davis,Golden State Warriors,2008,3196,82,82,1791,650,48,34,1526,.426,.330,191
Monta Ellis,Golden State Warriors,2008,3071,81,72,1636,652,48,34,1227,.531,.231,124
Stephen Jackson,Golden State Warriors,2008,2855,73,73,1466,488,48,34,1204,.405,.363,92
Al Harrington,Golden State Warriors,2008,2190,81,59,1102,401,48,34,923,.434,.375,74
Andris Biedrins,Golden State Warriors,2008,2078,76,59,796,340,48,34,543,.626,,56
Kelenna Azubuike,Golden State Warriors,2008,1732,81,17,692,261,48,34,587,.445,.364,45
Matt Barnes,Golden State Warriors,2008,1414,73,18,486,187,48,34,442,.423,.293,48
Mickael Pietrus,Golden State Warriors,2008,1316,66,16,472,170,48,34,387,.439,.361,66
Austin Croshere,Golden State Warriors,2008,457,44,0,173,61,48,34,137,.445,.361,8
Brandan Wright,Golden State Warriors,2008,376,38,6,151,62,48,34,112,.554,,6
C.J. Watson,Golden State Warriors,2008,368,32,0,118,43,48,34,101,.426,.346,15
Marco Belinelli,Golden State Warriors,2008,241,33,0,95,36,48,34,93,.387,.390,5
Didier Ilunga-Mbenga,Golden State Warriors,2008,130,16,0,19,9,48,34,23,.391,,3
Chris Webber,Golden State Warriors,2008,126,9,8,35,15,48,34,31,.484,,4
Patrick O'Bryant,Golden State Warriors,2008,99,24,0,35,16,48,34,29,.552,,4
Troy Hudson,Golden State Warriors,2008,93,9,0,28,9,48,34,31,.290,.333,3
Kosta Perovic,Golden State Warriors,2008,38,7,0,10,3,48,34,10,.300,,0
Stephane Lasme,Golden State Warriors,2008,0,1,0,0,0,48,34,0,,,0
Steve Nash,Phoenix Suns,2008,2780,81,81,1371,485,55,27,962,.504,.470,53
Amar'e Stoudemire,Phoenix Suns,2008,2677,79,79,1989,714,55,27,1211,.590,.161,64
Raja Bell,Phoenix Suns,2008,2646,75,75,889,317,55,27,753,.421,.401,54
Leandro Barbosa,Phoenix Suns,2008,2421,82,12,1283,472,55,27,1021,.462,.389,75
Boris Diaw,Phoenix Suns,2008,2308,82,19,725,308,55,27,646,.477,.317,61
Grant Hill,Phoenix Suns,2008,2222,70,68,919,358,55,27,712,.503,.317,65
Shawn Marion,Phoenix Suns,2008,1713,47,47,743,304,55,27,578,.526,.347,95
Brian Skinner,Phoenix Suns,2008,844,66,0,219,92,55,27,198,.465,.667,21
Shaquille O'Neal,Phoenix Suns,2008,803,28,28,362,140,55,27,229,.611,,13
Gordan Giricek,Phoenix Suns,2008,442,22,0,193,79,55,27,159,.497,.380,8
Marcus Banks,Phoenix Suns,2008,310,24,1,125,44,55,27,109,.404,.385,8
D.J. Strawberry,Phoenix Suns,2008,270,33,0,73,29,55,27,92,.315,.240,12
Sean Marks,Phoenix Suns,2008,130,19,0,59,23,55,27,43,.535,.250,3
Eric Piatkowski,Phoenix Suns,2008,113,16,0,39,12,55,27,33,.364,.423,0
Linton Johnson,Phoenix Suns,2008,53,6,0,15,7,55,27,14,.500,.500,0
Alando Tucker,Phoenix Suns,2008,48,6,0,22,8,55,27,22,.364,.250,0
Kobe Bryant,Los Angeles Lakers,2008,3192,82,82,2323,775,57,25,1690,.459,.361,151
Lamar Odom,Los Angeles Lakers,2008,2921,77,77,1094,417,57,25,795,.525,.274,75
Derek Fisher,Los Angeles Lakers,2008,2249,82,82,956,339,57,25,777,.436,.406,86
Luke Walton,Los Angeles Lakers,2008,1729,74,31,535,215,57,25,478,.450,.333,60
Jordan Farmar,Los Angeles Lakers,2008,1690,82,0,749,291,57,25,631,.461,.371,77
Vladimir Radmanovic,Los Angeles Lakers,2008,1483,65,41,543,198,57,25,437,.453,.406,46
Ronny Turiaf,Los Angeles Lakers,2008,1458,78,21,516,188,57,25,397,.474,.000,28
Sasha Vujacic,Los Angeles Lakers,2008,1279,72,0,632,219,57,25,482,.454,.437,36
Andrew Bynum,Los Angeles Lakers,2008,1008,35,25,460,189,57,25,297,.636,,12
Pau Gasol,Los Angeles Lakers,2008,918,27,27,508,196,57,25,333,.589,.000,14
Kwame Brown,Los Angeles Lakers,2008,509,23,14,132,53,57,25,103,.515,,16
Trevor Ariza,Los Angeles Lakers,2008,431,24,3,156,55,57,25,105,.524,.333,26
Chris Mihm,Los Angeles Lakers,2008,278,23,5,82,32,57,25,95,.337,,4
Didier Ilunga-Mbenga,Los Angeles Lakers,2008,196,26,0,64,30,57,25,61,.492,,4
Javaris Crittenton,Los Angeles Lakers,2008,171,22,0,72,26,57,25,53,.491,.333,7
Maurice Evans,Los Angeles Lakers,2008,96,7,0,31,9,57,25,28,.321,.143,5
Coby Karl,Los Angeles Lakers,2008,71,17,0,30,9,57,25,26,.346,.308,4
Brian Cook,Los Angeles Lakers,2008,70,6,2,14,4,57,25,21,.190,.200,2
Ira Newble,Los Angeles Lakers,2008,31,6,0,7,3,57,25,9,.333,.500,1
Kevin Durant,Seattle SuperSonics,2008,2768,80,80,1624,587,20,62,1366,.430,.288,78
Earl Watson,Seattle SuperSonics,2008,2269,78,73,838,339,20,62,747,.454,.371,69
Jeff Green,Seattle SuperSonics,2008,2253,80,52,838,320,20,62,749,.427,.276,46
Nick Collison,Seattle SuperSonics,2008,2223,78,35,767,322,20,62,641,.502,.000,47
Damien Wilkins,Seattle SuperSonics,2008,1843,76,31,698,271,20,62,673,.403,.323,62
Chris Wilcox,Seattle SuperSonics,2008,1739,62,55,828,334,20,62,638,.524,.000,46
Johan Petro,Seattle SuperSonics,2008,1310,72,28,432,184,20,62,439,.419,.000,35
Luke Ridnour,Seattle SuperSonics,2008,1223,61,5,393,147,20,62,368,.399,.296,37
Wally Szczerbiak,Seattle SuperSonics,2008,1180,50,1,656,236,20,62,513,.460,.428,14
Kurt Thomas,Seattle SuperSonics,2008,1060,42,39,317,139,20,62,271,.513,,35
Delonte West,Seattle SuperSonics,2008,727,35,5,239,97,20,62,250,.388,.339,30
Mickael Gelabale,Seattle SuperSonics,2008,465,39,0,168,69,20,62,157,.439,.432,10
Francisco Elson,Seattle SuperSonics,2008,279,22,2,66,30,20,62,88,.341,.000,6
Donyell Marshall,Seattle SuperSonics,2008,184,15,0,57,19,20,62,54,.352,.233,4
Robert Swift,Seattle SuperSonics,2008,98,8,4,14,6,20,62,17,.353,,5
Adrian Griffin,Seattle SuperSonics,2008,85,13,0,14,6,20,62,16,.375,,5
Mouhamed Sene,Seattle SuperSonics,2008,62,13,0,30,11,20,62,24,.458,,0
Mike Wilks,Seattle SuperSonics,2008,22,3,0,12,5,20,62,9,.556,.000,1
Ronald Dupree,Seattle SuperSonics,2008,18,4,0,4,1,20,62,3,.333,,1
Ira Newble,Seattle SuperSonics,2008,17,2,0,4,2,20,62,7,.286,.000,0
Eddie Gill,Seattle SuperSonics,2008,5,1,0,0,0,20,62,2,.000,.000,0
Al Jefferson,Minnesota Timberwolves,2008,2919,82,82,1726,721,22,60,1441,.500,.000,74
Ryan Gomes,Minnesota Timberwolves,2008,2434,82,74,1033,392,22,60,857,.457,.330,65
Marko Jaric,Minnesota Timberwolves,2008,2189,75,56,621,227,22,60,528,.430,.362,97
Rashad McCants,Minnesota Timberwolves,2008,2020,75,24,1114,428,22,60,944,.453,.407,66
Sebastian Telfair,Minnesota Timberwolves,2008,1933,60,51,556,223,22,60,556,.401,.281,59
Corey Brewer,Minnesota Timberwolves,2008,1803,79,35,459,182,22,60,486,.374,.194,76
Craig Smith,Minnesota Timberwolves,2008,1547,77,11,727,297,22,60,528,.563,.000,36
Randy Foye,Minnesota Timberwolves,2008,1259,39,31,510,198,22,60,462,.429,.412,36
Antoine Walker,Minnesota Timberwolves,2008,892,46,1,368,136,22,60,375,.363,.324,33
Kirk Snyder,Minnesota Timberwolves,2008,680,27,18,227,83,22,60,161,.516,.214,19
Chris Richard,Minnesota Timberwolves,2008,556,52,3,98,41,22,60,87,.471,,10
Greg Buckner,Minnesota Timberwolves,2008,520,31,4,124,45,22,60,117,.385,.300,21
Gerald Green,Minnesota Timberwolves,2008,358,29,0,147,49,22,60,148,.331,.385,8
Michael Doleac,Minnesota Timberwolves,2008,257,24,8,57,28,22,60,63,.444,,10
Theo Ratliff,Minnesota Timberwolves,2008,214,10,6,63,23,22,60,45,.511,.000,3
Mark Madsen,Minnesota Timberwolves,2008,151,20,6,9,3,22,60,19,.158,,3
Brandon Roy,Portland Trail Blazers,2008,2792,74,74,1416,531,41,41,1170,.454,.340,79
LaMarcus Aldridge,Portland Trail Blazers,2008,2649,76,76,1350,561,41,41,1160,.484,.143,55
Steve Blake,Portland Trail Blazers,2008,2424,81,78,692,261,41,41,640,.408,.406,55
Jarrett Jack,Portland Trail Blazers,2008,2229,82,16,814,267,41,41,620,.431,.342,61
Travis Outlaw,Portland Trail Blazers,2008,2186,82,6,1092,417,41,41,964,.433,.396,59
Martell Webster,Portland Trail Blazers,2008,2132,75,70,799,277,41,41,656,.422,.388,42
Joel Przybilla,Portland Trail Blazers,2008,1819,77,67,371,144,41,41,250,.576,.000,13
Channing Frye,Portland Trail Blazers,2008,1342,78,20,530,221,41,41,453,.488,.300,29
James Jones,Portland Trail Blazers,2008,1276,58,3,463,143,41,41,327,.437,.444,24
Sergio Rodriguez,Portland Trail Blazers,2008,628,72,0,180,69,41,41,196,.352,.293,24
Raef LaFrentz,Portland Trail Blazers,2008,291,39,0,65,27,41,41,61,.443,.000,12
Von Wafer,Portland Trail Blazers,2008,64,8,0,19,7,41,41,23,.304,.273,0
Taurean Green,Portland Trail Blazers,2008,44,8,0,17,4,41,41,16,.250,.125,1
Josh McRoberts,Portland Trail Blazers,2008,28,8,0,12,6,41,41,10,.600,.000,1
Allen Iverson,Denver Nuggets,2008,3424,82,82,2164,712,50,32,1556,.458,.345,160
Carmelo Anthony,Denver Nuggets,2008,2806,77,77,1978,728,50,32,1481,.492,.354,98
Marcus Camby,Denver Nuggets,2008,2758,79,79,721,286,50,32,635,.450,.300,85
Kenyon Martin,Denver Nuggets,2008,2159,71,71,877,376,50,32,699,.538,.182,88
Anthony Carter,Denver Nuggets,2008,1960,70,67,545,218,50,32,476,.458,.349,107
Linas Kleiza,Denver Nuggets,2008,1889,79,13,880,311,50,32,659,.472,.339,44
Eduardo Najera,Denver Nuggets,2008,1664,78,3,464,174,50,32,368,.473,.361,69
J.R. Smith,Denver Nuggets,2008,1421,74,0,907,311,50,32,674,.461,.403,62
Yakhouba Diawara,Denver Nuggets,2008,542,54,14,153,55,50,32,134,.410,.318,8
Chucky Atkins,Denver Nuggets,2008,352,24,0,113,42,50,32,122,.344,.316,9
Nene Hilario,Denver Nuggets,2008,266,16,1,85,29,50,32,71,.408,.000,9
Bobby Jones,Denver Nuggets,2008,222,25,0,84,26,50,32,64,.406,.391,5
Mike Wilks,Denver Nuggets,2008,122,8,0,24,10,50,32,23,.435,.400,5
Steven Hunter,Denver Nuggets,2008,120,19,2,39,15,50,32,28,.536,,0
Von Wafer,Denver Nuggets,2008,90,21,0,27,10,50,32,38,.263,.067,2
Jelani McCoy,Denver Nuggets,2008,33,6,1,3,1,50,32,1,1.000,,0
Taurean Green,Denver Nuggets,2008,30,9,0,10,3,50,32,9,.333,.333,1
Deron Williams,Utah Jazz,2008,3059,82,82,1545,566,54,28,1117,.507,.395,90
Carlos Boozer,Utah Jazz,2008,2827,81,81,1708,709,54,28,1297,.547,.000,100
Mehmet Okur,Utah Jazz,2008,2390,72,72,1047,374,54,28,841,.445,.388,55
Andrei Kirilenko,Utah Jazz,2008,2217,72,72,792,275,54,28,544,.506,.379,86
Ronnie Brewer,Utah Jazz,2008,2088,76,76,914,354,54,28,634,.558,.220,129
Paul Millsap,Utah Jazz,2008,1702,82,2,661,253,54,28,502,.504,.000,72
Matt Harpring,Utah Jazz,2008,1374,76,0,622,237,54,28,474,.500,.200,45
Kyle Korver,Utah Jazz,2008,1075,50,0,491,165,54,28,348,.474,.388,22
Jarron Collins,Utah Jazz,2008,702,70,9,118,36,54,28,82,.439,.000,10
C.J. Miles,Utah Jazz,2008,689,60,13,297,113,54,28,236,.479,.390,32
Jason Hart,Utah Jazz,2008,606,57,0,165,58,54,28,180,.322,.355,30
Ronnie Price,Utah Jazz,2008,588,61,3,228,88,54,28,204,.431,.347,32
Gordan Giricek,Utah Jazz,2008,279,22,0,95,41,54,28,102,.402,.353,13
Kyrylo Fesenko,Utah Jazz,2008,70,9,0,14,6,54,28,16,.375,,0
Morris Almond,Utah Jazz,2008,39,9,0,13,4,54,28,15,.267,.250,1
Ricky Davis,Miami Heat,2008,2963,82,47,1130,420,15,67,971,.433,.405,87
Dwyane Wade,Miami Heat,2008,1954,51,49,1254,439,15,67,937,.469,.286,87
Jason Williams,Miami Heat,2008,1886,67,53,588,211,15,67,550,.384,.353,83
Udonis Haslem,Miami Heat,2008,1805,49,48,589,237,15,67,507,.467,,39
Mark Blount,Miami Heat,2008,1542,69,46,581,238,15,67,515,.462,.386,33
Daequan Cook,Miami Heat,2008,1441,59,19,518,196,15,67,514,.381,.332,23
Chris Quinn,Miami Heat,2008,1340,60,25,465,158,15,67,373,.424,.403,46
Dorell Wright,Miami Heat,2008,1104,44,34,347,143,15,67,293,.488,.364,29
Shaquille O'Neal,Miami Heat,2008,945,33,33,470,191,15,67,329,.581,,19
Earl Barron,Miami Heat,2008,889,46,15,326,132,15,67,327,.404,.077,19
Shawn Marion,Miami Heat,2008,602,16,15,229,96,15,67,209,.459,.258,30
Alexander Johnson,Miami Heat,2008,549,43,6,179,61,15,67,125,.488,,13
Joel Anthony,Miami Heat,2008,498,24,1,85,28,15,67,60,.467,,9
Alonzo Mourning,Miami Heat,2008,389,25,0,149,52,15,67,95,.547,,4
Anfernee Hardaway,Miami Heat,2008,325,16,8,60,22,15,67,60,.367,.421,19
Kasib Powell,Miami Heat,2008,304,11,4,84,35,15,67,95,.368,.242,9
Stephane Lasme,Miami Heat,2008,303,15,4,83,32,15,67,71,.451,,13
Marcus Banks,Miami Heat,2008,259,12,2,114,42,15,67,82,.512,.405,6
Luke Jackson,Miami Heat,2008,228,14,1,79,26,15,67,80,.325,.367,8
Smush Parker,Miami Heat,2008,183,9,0,43,17,15,67,54,.315,.250,5
Blake Ahearn,Miami Heat,2008,177,12,0,70,15,15,67,57,.263,.294,6
Bobby Jones,Miami Heat,2008,143,6,0,48,17,15,67,32,.531,.400,2
Jason Richardson,Charlotte Bobcats,2008,3149,82,82,1788,648,32,50,1468,.441,.406,116
Raymond Felton,Charlotte Bobcats,2008,2972,79,79,1140,412,32,50,997,.413,.280,96
Emeka Okafor,Charlotte Bobcats,2008,2718,82,82,1133,460,32,50,860,.535,,62
Gerald Wallace,Charlotte Bobcats,2008,2376,62,59,1200,408,32,50,908,.449,.321,131
Matt Carroll,Charlotte Bobcats,2008,2016,80,18,720,252,32,50,589,.428,.436,46
Nazr Mohammed,Charlotte Bobcats,2008,1422,61,29,570,244,32,50,469,.520,,38
Jeff McInnis,Charlotte Bobcats,2008,1410,54,26,242,108,32,50,249,.434,.158,23
Jared Dudley,Charlotte Bobcats,2008,1384,73,14,422,163,32,50,348,.468,.220,55
Earl Boykins,Charlotte Bobcats,2008,577,36,0,185,61,32,50,172,.355,.318,13
Ryan Hollins,Charlotte Bobcats,2008,532,60,1,147,46,32,50,94,.489,,10
Derek Anderson,Charlotte Bobcats,2008,396,28,0,141,47,32,50,125,.376,.365,12
Jermareo Davidson,Charlotte Bobcats,2008,322,38,2,120,51,32,50,125,.408,,7
Primoz Brezec,Charlotte Bobcats,2008,267,20,18,37,17,32,50,43,.395,,0
Walter Herrmann,Charlotte Bobcats,2008,174,17,0,68,25,32,50,65,.385,.346,4
Othella Harrington,Charlotte Bobcats,2008,166,22,0,46,18,32,50,42,.429,,1
Joe Johnson,Atlanta Hawks,2008,3343,82,82,1779,647,37,45,1497,.432,.381,84
Josh Smith,Atlanta Hawks,2008,2873,81,81,1394,518,37,45,1133,.457,.253,123
Marvin Williams,Atlanta Hawks,2008,2765,80,80,1185,424,37,45,918,.462,.100,81
Al Horford,Atlanta Hawks,2008,2540,81,77,821,333,37,45,668,.499,.000,60
Josh Childress,Atlanta Hawks,2008,2274,76,0,898,327,37,45,573,.571,.367,71
Anthony Johnson,Atlanta Hawks,2008,1121,42,41,283,115,37,45,267,.431,.429,42
Mike Bibby,Atlanta Hawks,2008,1100,33,32,464,170,37,45,411,.414,.369,35
Zaza Pachulia,Atlanta Hawks,2008,944,62,5,322,107,37,45,245,.437,.000,24
Acie Law,Atlanta Hawks,2008,865,56,6,235,95,37,45,237,.401,.206,29
Tyronn Lue,Atlanta Hawks,2008,564,33,3,226,86,37,45,196,.439,.435,11
Shelden Williams,Atlanta Hawks,2008,414,36,0,109,37,37,45,100,.370,.000,13
Salim Stoudamire,Atlanta Hawks,2008,402,35,0,200,65,37,45,180,.361,.341,7
Mario West,Atlanta Hawks,2008,269,64,2,59,21,37,45,49,.429,.000,12
Lorenzen Wright,Atlanta Hawks,2008,148,13,1,13,5,37,45,17,.294,,3
Solomon Jones,Atlanta Hawks,2008,145,35,0,35,12,37,45,30,.400,.000,3
Jeremy Richardson,Atlanta Hawks,2008,88,19,0,31,13,37,45,31,.419,.417,2
Antawn Jamison,Washington Wizards,2008,3061,79,79,1689,618,43,39,1417,.436,.339,106
DeShawn Stevenson,Washington Wizards,2008,2564,82,82,917,301,43,39,780,.386,.383,65
Caron Butler,Washington Wizards,2008,2314,58,58,1180,439,43,39,943,.466,.357,128
Brendan Haywood,Washington Wizards,2008,2228,80,80,848,316,43,39,599,.528,,31
Antonio Daniels,Washington Wizards,2008,2161,71,63,597,205,43,39,447,.459,.230,69
Roger Mason,Washington Wizards,2008,1708,80,9,724,266,43,39,600,.443,.398,40
Andray Blatche,Washington Wizards,2008,1675,82,15,618,254,43,39,536,.474,.231,53
Darius Songaila,Washington Wizards,2008,1554,80,13,495,214,43,39,467,.458,.000,53
Nick Young,Washington Wizards,2008,1158,75,2,561,210,43,39,478,.439,.400,35
Dominic McGuire,Washington Wizards,2008,695,70,1,93,39,43,39,103,.379,.167,20
Gilbert Arenas,Washington Wizards,2008,425,13,8,252,78,43,39,196,.398,.282,23
Oleksiy Pecherov,Washington Wizards,2008,320,35,0,125,44,43,39,125,.352,.283,6
Mike Wilks,Washington Wizards,2008,44,4,0,5,2,43,39,4,.500,.500,3
Dwight Howard,Orlando Magic,2008,3088,82,82,1695,583,52,30,974,.599,.000,74
Rashard Lewis,Orlando Magic,2008,3076,81,81,1476,516,52,30,1135,.455,.409,99
Hedo Turkoglu,Orlando Magic,2008,3026,82,82,1602,556,52,30,1219,.456,.400,74
Keith Bogans,Orlando Magic,2008,2198,82,35,711,241,52,30,588,.410,.362,59
Jameer Nelson,Orlando Magic,2008,1961,69,62,755,283,52,30,603,.469,.416,63
Maurice Evans,Orlando Magic,2008,1624,68,47,633,253,52,30,517,.489,.396,41
Keyon Dooling,Orlando Magic,2008,1334,72,1,581,198,52,30,423,.468,.338,36
Carlos Arroyo,Orlando Magic,2008,1269,62,20,430,157,52,30,348,.451,.345,26
Adonal Foyle,Orlando Magic,2008,774,82,0,156,70,52,30,153,.458,,16
Brian Cook,Orlando Magic,2008,559,45,0,224,84,52,30,213,.394,.390,11
Pat Garrity,Orlando Magic,2008,284,31,0,66,27,52,30,80,.338,.216,6
J.J. Redick,Orlando Magic,2008,276,34,0,140,48,52,30,108,.444,.395,4
James Augustine,Orlando Magic,2008,149,25,0,40,18,52,30,34,.529,,5
Trevor Ariza,Orlando Magic,2008,115,11,0,36,14,52,30,31,.452,.000,5
Marcin Gortat,Orlando Magic,2008,41,6,0,18,8,52,30,17,.471,,1
Bo Outlaw,Orlando Magic,2008,7,2,0,4,2,52,30,3,.667,,0
Andrew Bogut,Milwaukee Bucks,2008,2720,78,78,1119,465,26,56,910,.511,.000,64
Michael Redd,Milwaukee Bucks,2008,2702,72,71,1632,550,26,56,1243,.442,.362,65
Mo Williams,Milwaukee Bucks,2008,2410,66,66,1137,441,26,56,919,.480,.385,78
Charlie Villanueva,Milwaukee Bucks,2008,1829,76,31,886,354,26,56,814,.435,.297,30
Desmond Mason,Milwaukee Bucks,2008,1702,59,56,574,230,26,56,477,.482,,40
Yi Jianlian,Milwaukee Bucks,2008,1647,66,49,566,219,26,56,520,.421,.286,36
Charlie Bell,Milwaukee Bucks,2008,1628,68,5,514,185,26,56,486,.381,.341,52
Bobby Simmons,Milwaukee Bucks,2008,1521,70,21,531,209,26,56,496,.421,.351,50
Royal Ivey,Milwaukee Bucks,2008,1437,75,20,418,149,26,56,378,.394,.327,45
Michael Ruffin,Milwaukee Bucks,2008,632,46,2,91,33,26,56,62,.532,,31
Dan Gadzuric,Milwaukee Bucks,2008,534,51,4,161,64,26,56,154,.416,.000,20
Ramon Sessions,Milwaukee Bucks,2008,450,17,7,137,51,26,56,117,.436,.429,17
Jake Voskuhl,Milwaukee Bucks,2008,386,44,0,98,37,26,56,80,.463,,9
Awvee Storey,Milwaukee Bucks,2008,259,26,0,92,39,26,56,89,.438,.000,7
Kirk Hinrich,Chicago Bulls,2008,2380,75,72,862,330,33,49,797,.414,.350,87
Ben Gordon,Chicago Bulls,2008,2291,72,27,1336,464,33,49,1069,.434,.410,55
Luol Deng,Chicago Bulls,2008,2128,63,59,1070,429,33,49,896,.479,.364,57
Andres Nocioni,Chicago Bulls,2008,2021,82,27,1080,379,33,49,877,.432,.364,25
Ben Wallace,Chicago Bulls,2008,1627,50,50,255,101,33,49,271,.373,.000,69
Joakim Noah,Chicago Bulls,2008,1534,74,31,488,177,33,49,367,.482,.000,68
Chris Duhon,Chicago Bulls,2008,1490,66,18,385,133,33,49,344,.387,.348,48
Thabo Sefolosha,Chicago Bulls,2008,1436,69,22,464,180,33,49,421,.428,.330,61
Tyrus Thomas,Chicago Bulls,2008,1330,74,27,502,186,33,49,440,.423,.167,48
Joe Smith,Chicago Bulls,2008,1146,50,35,559,225,33,49,483,.466,.000,25
Larry Hughes,Chicago Bulls,2008,810,28,25,336,125,33,49,323,.387,.353,39
Aaron Gray,Chicago Bulls,2008,613,61,1,262,103,33,49,204,.505,.000,21
Drew Gooden,Chicago Bulls,2008,558,18,14,252,100,33,49,217,.461,.000,13
Adrian Griffin,Chicago Bulls,2008,222,22,2,51,24,33,49,60,.400,,12
Viktor Khryapa,Chicago Bulls,2008,105,9,0,32,12,33,49,31,.387,.000,6
Thomas Gardner,Chicago Bulls,2008,45,4,0,21,9,33,49,23,.391,.250,0
Demetris Nichols,Chicago Bulls,2008,30,11,0,13,5,33,49,15,.333,.300,0
Shannon Brown,Chicago Bulls,2008,22,6,0,9,3,33,49,15,.200,.000,1
Cedric Simmons,Chicago Bulls,2008,19,7,0,4,2,33,49,8,.250,,0
Mike Dunleavy,Indiana Pacers,2008,2953,82,82,1565,532,36,46,1117,.476,.424,86
Danny Granger,Indiana Pacers,2008,2876,80,80,1567,537,36,46,1205,.446,.404,95
Troy Murphy,Indiana Pacers,2008,2106,75,61,916,315,36,46,693,.455,.398,49
Jeff Foster,Indiana Pacers,2008,1884,77,52,496,205,36,46,373,.550,.000,56
Marquis Daniels,Indiana Pacers,2008,1546,74,1,606,241,36,46,561,.430,.265,79
Kareem Rush,Indiana Pacers,2008,1504,71,15,588,228,36,46,569,.401,.389,42
Travis Diener,Indiana Pacers,2008,1356,66,21,456,159,36,46,430,.370,.318,35
Jamaal Tinsley,Indiana Pacers,2008,1293,39,36,464,176,36,46,463,.380,.284,66
Jermaine O'Neal,Indiana Pacers,2008,1206,42,34,571,225,36,46,512,.439,.000,20
Shawne Williams,Indiana Pacers,2008,967,65,3,437,159,36,46,372,.427,.314,26
David Harrison,Indiana Pacers,2008,702,55,0,229,90,36,46,170,.529,,20
Ronald Murray,Indiana Pacers,2008,527,23,17,254,97,36,46,228,.425,.389,25
Andre Owens,Indiana Pacers,2008,392,31,7,123,40,36,46,107,.374,.450,13
Ike Diogu,Indiana Pacers,2008,305,30,1,168,64,36,46,134,.478,,7
Stephen Graham,Indiana Pacers,2008,128,22,0,87,34,36,46,58,.586,.500,4
Courtney Sims,Indiana Pacers,2008,11,3,0,0,0,36,46,1,.000,,0
LeBron James,Cleveland Cavaliers,2008,3027,75,74,2250,794,45,37,1642,.484,.315,138
Zydrunas Ilgauskas,Cleveland Cavaliers,2008,2222,73,73,1029,417,45,37,879,.474,.000,34
Daniel Gibson,Cleveland Cavaliers,2008,1765,58,26,605,201,45,37,465,.432,.440,47
Devin Brown,Cleveland Cavaliers,2008,1762,78,20,586,217,45,37,531,.409,.308,52
Drew Gooden,Cleveland Cavaliers,2008,1564,51,51,574,232,45,37,523,.444,.000,35
Damon Jones,Cleveland Cavaliers,2008,1336,67,3,437,151,45,37,363,.416,.417,19
Anderson Varejao,Cleveland Cavaliers,2008,1320,48,13,321,136,45,37,295,.461,.000,37
Larry Hughes,Cleveland Cavaliers,2008,1210,40,32,491,180,45,37,478,.377,.341,60
Sasha Pavlovic,Cleveland Cavaliers,2008,1188,51,45,379,146,45,37,403,.362,.298,29
Delonte West,Cleveland Cavaliers,2008,806,26,26,268,99,45,37,225,.440,.367,29
